atlas_unique_passenger_id,Target,marketing_type,hasRecommendation,hasStartedContactForm,hasSubmittedFullContactInfo,parent_journey_name
14263,New Customers,Paid Digital,0,0,0,Financial Health Checkup
182857,New Customers,Paid Digital,0,0,0,Financial Health Checkup
12616,New Customers,Paid Digital,0,0,0,Financial Health Checkup
41766,New Customers,Paid Digital,0,0,0,Financial Health Checkup
157426,New Customers,Paid Digital,0,0,0,Financial Health Checkup
178059,New Customers,Paid Digital,0,0,0,Financial Health Checkup
129297,New Customers,Paid Digital,0,0,0,Financial Health Checkup
37276,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49334,New Customers,Paid Digital,0,0,0,Financial Health Checkup
24218,New Customers,Paid Digital,0,0,0,Financial Health Checkup
54738,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62685,New Customers,Paid Digital,0,0,0,Financial Health Checkup
78837,New Customers,Paid Digital,0,0,0,Financial Health Checkup
50455,New Customers,Paid Digital,0,0,0,Financial Health Checkup
26530,New Customers,Paid Digital,0,0,0,Financial Health Checkup
169454,New Customers,Paid Digital,0,0,0,Financial Health Checkup
171285,New Customers,Paid Digital,0,0,0,Financial Health Checkup
185720,New Customers,Paid Digital,0,0,0,Financial Health Checkup
139666,New Customers,Paid Digital,0,0,0,Financial Health Checkup
104840,New Customers,Paid Digital,0,0,0,Financial Health Checkup
29420,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
34111,New Customers,Paid Digital,0,0,0,Financial Health Checkup
12961,New Customers,Paid Digital,0,0,0,Financial Health Checkup
127905,New Customers,Paid Digital,0,0,0,Financial Health Checkup
78473,New Customers,Paid Digital,0,0,0,Financial Health Checkup
116232,New Customers,Paid Digital,0,0,0,Financial Health Checkup
96971,New Customers,Paid Digital,0,0,0,Financial Health Checkup
192901,New Customers,Paid Digital,0,0,0,Financial Health Checkup
139302,New Customers,Paid Digital,0,0,0,Financial Health Checkup
53860,New Customers,Paid Digital,0,0,0,Financial Health Checkup
113861,New Customers,Paid Digital,0,0,0,Financial Health Checkup
88411,New Customers,Paid Digital,0,0,0,Financial Health Checkup
142779,New Customers,Paid Digital,0,0,0,Financial Health Checkup
171254,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
103153,New Customers,Paid Digital,0,0,0,Financial Health Checkup
21233,New Customers,Paid Digital,0,0,0,Financial Health Checkup
37377,New Customers,Paid Digital,0,0,0,Financial Health Checkup
190626,New Customers,Paid Digital,0,0,0,Financial Health Checkup
28887,New Customers,Paid Digital,0,0,0,Financial Health Checkup
197189,New Customers,Paid Digital,0,0,0,Financial Health Checkup
162357,New Customers,Paid Digital,0,0,0,Financial Health Checkup
76612,New Customers,Paid Digital,0,0,0,Financial Health Checkup
57839,New Customers,Paid Digital,0,0,0,Financial Health Checkup
200156,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39846,New Customers,Paid Digital,0,0,0,Financial Health Checkup
162874,New Customers,Paid Digital,0,0,0,Financial Health Checkup
26561,New Customers,Paid Digital,0,0,0,Financial Health Checkup
64669,New Customers,Paid Digital,0,0,0,Financial Health Checkup
54104,New Customers,Paid Digital,0,0,0,Financial Health Checkup
7772,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
61310,New Customers,Paid Digital,0,0,0,Financial Health Checkup
133469,New Customers,Paid Digital,0,0,0,Financial Health Checkup
54054,New Customers,Paid Digital,0,0,0,Financial Health Checkup
192839,New Customers,Paid Digital,0,0,0,Financial Health Checkup
111792,New Customers,Paid Digital,0,0,0,Financial Health Checkup
184745,New Customers,Paid Digital,0,0,0,Financial Health Checkup
71742,New Customers,Paid Digital,0,0,0,Financial Health Checkup
103362,New Customers,Paid Digital,0,0,0,Financial Health Checkup
110825,New Customers,Paid Digital,0,0,0,Financial Health Checkup
71800,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39729,New Customers,Paid Digital,0,0,0,Financial Health Checkup
188934,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49655,New Customers,Paid Digital,0,0,0,Financial Health Checkup
155011,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
187827,New Customers,Paid Digital,0,0,0,Financial Health Checkup
201384,New Customers,Paid Digital,0,0,0,Financial Health Checkup
133377,New Customers,Paid Digital,0,0,0,Financial Health Checkup
64859,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62664,New Customers,Paid Digital,0,0,0,Financial Health Checkup
123251,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62043,New Customers,Paid Digital,0,0,0,Financial Health Checkup
163630,New Customers,Paid Digital,0,0,0,Financial Health Checkup
129960,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39282,New Customers,Paid Digital,0,0,0,Financial Health Checkup
65469,New Customers,Paid Digital,0,0,0,Financial Health Checkup
68608,New Customers,Paid Digital,0,0,0,Financial Health Checkup
143923,New Customers,Paid Digital,0,0,0,Financial Health Checkup
201587,New Customers,Paid Digital,0,0,0,Financial Health Checkup
122859,New Customers,Paid Digital,0,0,0,Financial Health Checkup
138216,New Customers,Paid Digital,0,0,0,Financial Health Checkup
111977,New Customers,Paid Digital,0,0,0,Financial Health Checkup
61567,New Customers,Paid Digital,0,0,0,Financial Health Checkup
151837,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
175197,New Customers,Paid Digital,0,0,0,Financial Health Checkup
189022,New Customers,Paid Digital,0,0,0,Financial Health Checkup
157953,New Customers,Paid Digital,0,0,0,Financial Health Checkup
104960,New Customers,Paid Digital,0,0,0,Financial Health Checkup
148657,New Customers,Paid Digital,0,0,0,Financial Health Checkup
85554,New Customers,Paid Digital,0,0,0,Financial Health Checkup
116250,New Customers,Paid Digital,0,0,0,Financial Health Checkup
113252,New Customers,Paid Digital,0,0,0,Financial Health Checkup
11844,New Customers,Paid Digital,0,0,0,Financial Health Checkup
99755,New Customers,Paid Digital,0,0,0,Financial Health Checkup
99292,New Customers,Paid Digital,0,0,0,Financial Health Checkup
7902,New Customers,Paid Digital,0,0,0,Financial Health Checkup
161937,New Customers,Paid Digital,0,0,0,Financial Health Checkup
160349,New Customers,Paid Digital,0,0,0,Financial Health Checkup
111815,New Customers,Paid Digital,0,0,0,Financial Health Checkup
176930,New Customers,Paid Digital,0,0,0,Financial Health Checkup
188798,New Customers,Paid Digital,0,0,0,Financial Health Checkup
202156,New Customers,Paid Digital,0,0,0,Financial Health Checkup
116186,New Customers,Paid Digital,0,0,0,Financial Health Checkup
193210,New Customers,Paid Digital,0,0,0,Financial Health Checkup
167167,New Customers,Paid Digital,0,0,0,Financial Health Checkup
93726,New Customers,Paid Digital,0,0,0,Financial Health Checkup
108282,New Customers,Paid Digital,0,0,0,Financial Health Checkup
106269,New Customers,Paid Digital,0,0,0,Financial Health Checkup
100711,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62406,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
200989,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
98396,New Customers,Paid Digital,0,0,0,Financial Health Checkup
33841,New Customers,Paid Digital,0,0,0,Financial Health Checkup
42086,New Customers,Paid Digital,0,0,0,Financial Health Checkup
23813,New Customers,Paid Digital,0,0,0,Financial Health Checkup
128171,New Customers,Paid Digital,0,0,0,Financial Health Checkup
189155,New Customers,Paid Digital,0,0,0,Financial Health Checkup
65407,New Customers,Paid Digital,0,0,0,Financial Health Checkup
44534,New Customers,Paid Digital,0,0,0,Financial Health Checkup
16882,New Customers,Paid Digital,0,0,0,Financial Health Checkup
168918,New Customers,Paid Digital,0,0,0,Financial Health Checkup
40895,New Customers,Paid Digital,0,0,0,Financial Health Checkup
144521,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
117428,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86298,New Customers,Paid Digital,0,0,0,Financial Health Checkup
10893,New Customers,Paid Digital,0,0,0,Financial Health Checkup
60874,New Customers,Paid Digital,0,0,0,Financial Health Checkup
203806,New Customers,Paid Digital,0,0,0,Financial Health Checkup
8927,New Customers,Paid Digital,0,0,0,Financial Health Checkup
44646,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91134,New Customers,Paid Digital,0,0,0,Financial Health Checkup
152636,New Customers,Paid Digital,0,0,0,Financial Health Checkup
52330,New Customers,Paid Digital,0,0,0,Financial Health Checkup
66285,New Customers,Paid Digital,0,0,0,Financial Health Checkup
83793,New Customers,Paid Digital,0,0,0,Financial Health Checkup
153056,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49634,New Customers,Paid Digital,0,0,0,Financial Health Checkup
195614,New Customers,Paid Digital,0,0,0,Financial Health Checkup
85806,New Customers,Paid Digital,0,0,0,Financial Health Checkup
45600,New Customers,Paid Digital,0,0,0,Financial Health Checkup
202893,New Customers,Paid Digital,0,0,0,Financial Health Checkup
186723,New Customers,Paid Digital,0,0,0,Financial Health Checkup
44673,New Customers,Paid Digital,0,0,0,Financial Health Checkup
45588,New Customers,Paid Digital,0,0,0,Financial Health Checkup
109164,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
85970,New Customers,Paid Digital,0,0,0,Financial Health Checkup
64966,New Customers,Paid Digital,0,0,0,Financial Health Checkup
43907,New Customers,Paid Digital,0,0,0,Financial Health Checkup
42530,New Customers,Paid Digital,0,0,0,Financial Health Checkup
140287,New Customers,Paid Digital,0,0,0,Financial Health Checkup
112020,New Customers,Paid Digital,0,0,0,Financial Health Checkup
171138,New Customers,Paid Digital,0,0,0,Financial Health Checkup
67059,New Customers,Paid Digital,0,0,0,Financial Health Checkup
15141,New Customers,Paid Digital,0,0,0,Financial Health Checkup
12453,New Customers,Paid Digital,0,0,0,Financial Health Checkup
16548,New Customers,Paid Digital,0,0,0,Financial Health Checkup
139085,New Customers,Paid Digital,0,0,0,Financial Health Checkup
127464,New Customers,Paid Digital,0,0,0,Financial Health Checkup
166215,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
105992,New Customers,Paid Digital,0,0,0,Financial Health Checkup
107240,New Customers,Paid Digital,0,0,0,Financial Health Checkup
178175,New Customers,Paid Digital,0,0,0,Financial Health Checkup
170372,New Customers,Paid Digital,0,0,0,Financial Health Checkup
23041,New Customers,Paid Digital,0,0,0,Financial Health Checkup
36270,New Customers,Paid Digital,0,0,0,Financial Health Checkup
104826,New Customers,Paid Digital,0,0,0,Financial Health Checkup
116143,New Customers,Paid Digital,0,0,0,Financial Health Checkup
121215,New Customers,Paid Digital,0,0,0,Financial Health Checkup
188551,New Customers,Paid Digital,0,0,0,Financial Health Checkup
166978,New Customers,Paid Digital,0,0,0,Financial Health Checkup
82915,New Customers,Paid Digital,0,0,0,Financial Health Checkup
4136,New Customers,Paid Digital,0,0,0,Financial Health Checkup
64472,New Customers,Paid Digital,0,0,0,Financial Health Checkup
140985,New Customers,Paid Digital,0,0,0,Financial Health Checkup
37704,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27241,New Customers,Paid Digital,0,0,0,Financial Health Checkup
143084,New Customers,Paid Digital,0,0,0,Financial Health Checkup
134322,New Customers,Paid Digital,0,0,0,Financial Health Checkup
132352,New Customers,Paid Digital,0,0,0,Financial Health Checkup
1481,New Customers,Paid Digital,0,0,0,Financial Health Checkup
24391,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
30597,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
98968,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
41825,New Customers,Paid Digital,0,0,0,Financial Health Checkup
71015,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
104725,New Customers,Paid Digital,0,0,0,Financial Health Checkup
128860,New Customers,Paid Digital,0,0,0,Financial Health Checkup
185743,New Customers,Paid Digital,0,0,0,Financial Health Checkup
55138,New Customers,Paid Digital,0,0,0,Financial Health Checkup
71333,New Customers,Paid Digital,0,0,0,Financial Health Checkup
195617,New Customers,Paid Digital,0,0,0,Financial Health Checkup
131606,New Customers,Paid Digital,0,0,0,Financial Health Checkup
24801,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
201413,New Customers,Paid Digital,0,0,0,Financial Health Checkup
152168,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
180590,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
194683,New Customers,Paid Digital,0,0,0,Financial Health Checkup
200660,New Customers,Paid Digital,0,0,0,Financial Health Checkup
136971,New Customers,Paid Digital,0,0,0,Financial Health Checkup
9738,New Customers,Paid Digital,0,0,0,Financial Health Checkup
204856,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
37347,New Customers,Paid Digital,0,0,0,Financial Health Checkup
48710,New Customers,Paid Digital,0,0,0,Financial Health Checkup
90574,New Customers,Paid Digital,0,0,0,Financial Health Checkup
36350,New Customers,Paid Digital,0,0,0,Financial Health Checkup
192113,New Customers,Paid Digital,0,0,0,Financial Health Checkup
10738,New Customers,Paid Digital,0,0,0,Financial Health Checkup
83313,New Customers,Paid Digital,0,0,0,Financial Health Checkup
122677,New Customers,Paid Digital,0,0,0,Financial Health Checkup
81904,New Customers,Paid Digital,0,0,0,Financial Health Checkup
105633,New Customers,Paid Digital,0,0,0,Financial Health Checkup
52458,New Customers,Paid Digital,0,0,0,Financial Health Checkup
189857,New Customers,Paid Digital,0,0,0,Financial Health Checkup
103990,New Customers,Paid Digital,0,0,0,Financial Health Checkup
74514,New Customers,Paid Digital,0,0,0,Financial Health Checkup
141858,New Customers,Paid Digital,0,0,0,Financial Health Checkup
137021,New Customers,Paid Digital,0,0,0,Financial Health Checkup
54064,New Customers,Paid Digital,0,0,0,Financial Health Checkup
106298,New Customers,Paid Digital,0,0,0,Financial Health Checkup
147872,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
47314,New Customers,Paid Digital,0,0,0,Financial Health Checkup
128705,New Customers,Paid Digital,0,0,0,Financial Health Checkup
13226,New Customers,Paid Digital,0,0,0,Financial Health Checkup
65752,New Customers,Paid Digital,0,0,0,Financial Health Checkup
122944,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86459,New Customers,Paid Digital,0,0,0,Financial Health Checkup
129695,New Customers,Paid Digital,0,0,0,Financial Health Checkup
166192,New Customers,Paid Digital,0,0,0,Financial Health Checkup
171835,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25315,New Customers,Paid Digital,0,0,0,Financial Health Checkup
162346,New Customers,Paid Digital,0,0,0,Financial Health Checkup
131264,New Customers,Paid Digital,0,0,0,Financial Health Checkup
188500,New Customers,Paid Digital,0,0,0,Financial Health Checkup
136693,New Customers,Paid Digital,0,0,0,Financial Health Checkup
196468,New Customers,Paid Digital,0,0,0,Financial Health Checkup
75449,New Customers,Paid Digital,0,0,0,Financial Health Checkup
87349,New Customers,Paid Digital,0,0,0,Financial Health Checkup
188043,New Customers,Paid Digital,0,0,0,Financial Health Checkup
82897,New Customers,Paid Digital,0,0,0,Financial Health Checkup
52694,New Customers,Paid Digital,0,0,0,Financial Health Checkup
193549,New Customers,Paid Digital,0,0,0,Financial Health Checkup
18152,New Customers,Paid Digital,0,0,0,Financial Health Checkup
56020,New Customers,Paid Digital,0,0,0,Financial Health Checkup
144807,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
181698,New Customers,Paid Digital,0,0,0,Financial Health Checkup
116721,New Customers,Paid Digital,0,0,0,Financial Health Checkup
116427,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
56083,New Customers,Paid Digital,0,0,0,Financial Health Checkup
111465,New Customers,Paid Digital,0,0,0,Financial Health Checkup
37559,New Customers,Paid Digital,0,0,0,Financial Health Checkup
